symbol,indicator,start_date,end_date,pattern_buy_repr,pattern_sell_repr,pattern_buy_size,pattern_sell_size,mean,std,skewness,kurtosis,entropy,n_total_partitions,n_partitions,clean_gains
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,6,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,13,13,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,7,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,13,12,0.18266502451365874
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,8,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,13,12,0.0994675843395072
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,9,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,13,10,0.134909767835671
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,10,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,13,13,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,11,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,13,11,0.09847122880330339
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,12,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,13,11,0.0184507555123119
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,13,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,13,11,0.26045399266452307
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,14,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,13,13,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,15,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,13,13,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,16,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,13,12,0.057927071092468196
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,17,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,13,12,0.00871585063373459
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,18,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,13,13,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,19,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,13,10,0.30243169723231667
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,20,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,13,11,0.11836854884633752
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,21,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,13,11,0.1491104751880563
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,22,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,13,13,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,23,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,13,13,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,24,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,13,12,-0.018549066156021254
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,25,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,13,12,0.09784896053760939
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,26,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,13,13,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,27,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,13,12,0.21377160828534336
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,28,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,13,13,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,29,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,13,11,0.167743446602854
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,30,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,13,13,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,31,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,13,13,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,2,2,2,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,1,0.10901694779932569
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,3,2,2,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,10,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,2,2,3,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,3,0.29185726281028757
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,3,2,3,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,10,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,4,2,3,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,4,0.16888761675289032
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,5,2,3,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,3,0.40923299381859657
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,6,2,3,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,4,0.31262489993460996
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,7,2,3,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,10,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,2,2,4,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,7,0.12213522467650861
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,3,2,4,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,10,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,4,2,4,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,6,0.2108273573661279
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,5,2,4,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,7,0.18275691132167537
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,6,2,4,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,6,0.26760345380611916
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,7,2,4,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,10,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,8,2,4,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,8,0.10559410992375717
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,9,2,4,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,6,0.2779470419431487
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,10,2,4,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,6,0.2859248340835503
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,11,2,4,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,10,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,12,2,4,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,8,0.04329876753249451
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,13,2,4,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,6,0.4015604006111033
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,14,2,4,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,8,0.15163630297472075
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,15,2,4,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,10,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,2,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,8,0.055580891110555086
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,3,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,10,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,4,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,8,0.07841206714275017
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,5,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,9,0.03049970765163934
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,6,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,9,0.08217613344019448
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,7,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,10,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,8,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,9,0.11501550996618626
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,9,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,7,0.19766209333792162
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,10,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,9,0.13930804936342334
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,11,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,10,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,12,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,8,0.04329876753249451
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,13,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,8,0.262461189347869
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,14,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,9,0.13323724060183828
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,15,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,10,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,16,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,9,0.07341104594104308
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,17,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,9,0.026984304536771475
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,18,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,9,0.07560993959338091
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,19,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,10,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,20,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,8,0.1564086607233257
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,21,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,8,0.17468935780675743
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,22,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,7,0.20827598018939142
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,23,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,10,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,24,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,9,-0.0003303776657475055
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,25,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,9,0.10644949731809739
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,26,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,7,0.17649754915462168
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,27,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,10,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,28,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,10,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,29,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,8,0.18208515540706927
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,30,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,9,0.03229138068088666
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,31,2,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,10,10,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,2,3,2,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,4,0.14806517329081537
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,3,3,2,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,3,0.21766935251224595
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,2,3,3,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,7,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,3,3,3,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,3,0.21766935251224595
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,4,3,3,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,1,-0.05366534624665498
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,5,3,3,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,3,0.24075413527524603
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,6,3,3,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,4,0.14806517329081537
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,7,3,3,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,6,0.2023623543587938
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,2,3,4,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,7,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,3,3,4,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,4,0.2969061485478104
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,4,3,4,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,3,0.09779996776491551
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,5,3,4,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,4,0.14848030644891352
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,6,3,4,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,4,0.14806517329081537
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,7,3,4,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,6,0.2023623543587938
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,8,3,4,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,5,0.0813599309422024
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,9,3,4,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,3,0.17641553723021097
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,10,3,4,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,7,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,11,3,4,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,4,0.3573738394986474
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,12,3,4,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,5,0.056511320513155994
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,13,3,4,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,4,0.5339475669346339
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,14,3,4,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,6,0.18516943563291477
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,15,3,4,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,7,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,2,3,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,7,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,3,3,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,7,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,4,3,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,5,0.02657488160606647
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,5,3,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,6,0.032015337534915034
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,6,3,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,6,0.08165268362953348
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,7,3,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,6,0.2023623543587938
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,8,3,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,6,0.10321053150969028
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,9,3,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,4,0.1101445661911793
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,10,3,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,7,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,11,3,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,5,0.11494493944436712
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,12,3,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,5,0.056511320513155994
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,13,3,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,5,0.3386474306041851
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,14,3,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,6,0.18516943563291477
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,15,3,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,7,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,16,3,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,6,0.06165462300094937
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,17,3,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,6,0.02646372019404275
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,18,3,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,7,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,19,3,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,4,0.2969061485478104
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,20,3,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,5,0.11157235498517437
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,21,3,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,5,0.1625167805451948
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,22,3,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,4,0.2999843116758907
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,23,3,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,7,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,24,3,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,6,-0.0008495438756224161
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,25,3,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,6,0.11738222233334028
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,26,3,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,7,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,27,3,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,6,0.25439818199539665
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,28,3,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,7,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,29,3,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,6,0.20721434369247405
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,30,3,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,7,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,2,31,3,5,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,7,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,2,3,2,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,1,0.04856805613962578
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,3,3,2,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,5,0.1781747224028294
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,2,3,3,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,1,0.06818758549285597
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,3,3,3,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,7,0
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,4,3,3,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,1,-0.0008734976737798661
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,5,3,3,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,1,0.2832121694347993
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,6,3,3,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,1,0.04856805613962578
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,7,3,3,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,5,0.1781747224028294
ADA/USDT,bolt,2020-09-14 00:00:00,2020-09-14 23:59:00,3,2,3,4,0.09562175,0.0009690520324299603,-0.13742091760084893,-0.837786298089112,7.27234705128625,7,4,0.07768322137849104
