symbol,indicator,start_date,end_date,pattern_buy_repr,pattern_sell_repr,pattern_buy_size,pattern_sell_size,mean,std,skewness,kurtosis,entropy,n_total_partitions,n_partitions,clean_gains
ADA/USDT,bolt,2021-01-09 00:01:00,2021-01-16 00:00:00,19,10,5,4,0.3007518244047619,0.020221877533507522,-0.5100198726991683,0.009640003538100128,9.216017026333997,58,2,-2.4249561404222995
ADA/USDT,bolt,2020-12-05 00:01:00,2020-12-12 00:00:00,21,11,5,5,0.14892188492063496,0.0076180707364047456,-0.14037495132803626,-1.4032969814023288,9.216996208803415,20,0,0.04068413273410165
ADA/USDT,bolt,2021-01-30 00:01:00,2021-02-05 23:59:00,20,30,5,5,0.4068884284155174,0.054809513031990525,0.5525943714824919,-0.4816874963257409,9.209300341424749,49,0,-1.9590113474204607
ADA/USDT,bolt,2020-12-12 00:01:00,2020-12-19 00:00:00,20,3,5,2,0.15631159920634924,0.007980002900772548,0.17815379836470752,-0.9886962535094845,9.21700834432301,45,0,-0.6897145351845957
ADA/USDT,bolt,2021-01-23 00:01:00,2021-01-30 00:00:00,19,30,5,5,0.3436889910714286,0.01272388291724015,-0.8140809092793047,0.2359148884347415,9.217615903463544,69,1,-3.3212678743953568
ADA/USDT,bolt,2021-01-16 00:01:00,2021-01-23 00:00:00,18,11,5,5,0.3557804424603174,0.021734334999066216,-0.8444472831345597,0.015616775017171847,9.216406943983852,53,9,2.954051416869147
ADA/USDT,bolt,2020-12-19 00:01:00,2020-12-26 00:00:00,19,9,5,5,0.15625223924813567,0.00880018962437615,-0.6147022869574925,-0.17139931225503524,9.187407943953145,68,29,-9.80368758197905
ADA/USDT,bolt,2020-12-05 00:01:00,2020-12-12 00:00:00,21,13,5,5,0.14892188492063496,0.0076180707364047456,-0.14037495132803626,-1.4032969814023288,9.216996208803415,20,0,-1.3843439691988237
ADA/USDT,bolt,2021-01-23 00:01:00,2021-01-30 00:00:00,20,2,5,2,0.3436889910714286,0.01272388291724015,-0.8140809092793047,0.2359148884347415,9.217615903463544,43,1,-0.04597261096280292
ADA/USDT,bolt,2020-12-12 00:01:00,2020-12-19 00:00:00,20,4,5,3,0.15631159920634924,0.007980002900772548,0.17815379836470752,-0.9886962535094845,9.21700834432301,45,1,0.05580197275088494
ADA/USDT,bolt,2021-01-30 00:01:00,2021-02-05 23:59:00,21,3,5,2,0.4068884284155174,0.054809513031990525,0.5525943714824919,-0.4816874963257409,9.209300341424749,27,0,0.29871227524390065
ADA/USDT,bolt,2021-01-23 00:01:00,2021-01-30 00:00:00,20,3,5,2,0.3436889910714286,0.01272388291724015,-0.8140809092793047,0.2359148884347415,9.217615903463544,43,1,-0.277288257948209
